error
5.78872e-05
0.534918
0.522088
0.503947
0.484863
0.471994
0.452492
0.432769
0.412856
0.392783
0.372588
0.352338
0.33204
0.311685
0.291365
0.271065
0.250771
0.230481
0.210205
0.189954
0.169738
0.156288
0.136178
0.116176
0.0963378
0.61017
0.589804
0.569406
0.549021
0.528639
0.50826
0.487881
0.467499
0.447116
0.426734
0.406356
0.392775
0.372406
0.352037
0.33167
0.311305
0.290947
0.270598
0.250257
0.229923
0.2096
0.189293
0.16901
0.148759
0.128553
0.108417
0.0884001
0.602072
0.588466
0.568034
0.547631
0.527285
0.506912
0.486526
0.466133
0.445747
0.425368
0.404991
0.384613
0.364236
0.343862
0.323493
0.303127
0.282764
0.269193
0.24884
0.228496
0.208163
0.187843
0.167542
0.147267
0.127032
0.106858
0.0867874
0.59872
0.578296
0.557889
0.537506
0.517128
0.496746
0.483157
0.462769
0.442384
0.422008
0.40163
0.381253
0.360877
0.340505
0.320137
0.299773
0.279413
0.259059
0.238712
0.218375
0.19805
0.177741
0.164214
0.143949
0.123726
0.103572
0.0835353
0.592675
0.572244
0.551841
0.531468
0.511094
0.490712
0.470327
0.449945
0.429568
0.409192
0.388819
0.375237
0.354867
0.334501
0.314139
0.293782
0.27343
0.253085
0.23275
0.212426
0.192118
0.171831
0.151572
0.131357
0.111207
0.0911666
0.597017
0.583407
0.562972
0.542575
0.522261
0.501898
0.481509
0.461122
0.440747
0.420379
0.400013
0.379646
0.359281
0.338921
0.318567
0.298219
0.277877
0.264321
0.243994
0.22368
0.203383
0.183108
0.162862
0.14266
0.122521
0.102483
0.0826203
0.584166
0.563737
0.543332
0.522958
0.502591
0.482223
0.468644
0.448268
0.427895
0.407532
0.387177
0.366819
0.346462
0.326113
0.305772
0.285438
0.265113
0.2448
0.224501
0.204222
0.183968
0.16375
0.150297
0.130174
0.110151
0.0902947
0.587821
0.567391
0.546985
0.526616
0.506251
0.485889
0.465522
0.445153
0.424789
0.404432
0.384079
0.363729
0.350166
0.329825
0.309492
0.289168
0.268855
0.248555
0.228272
0.20801
0.187777
0.167584
0.147445
0.127388
0.107458
0.0877404
0.580717
0.560285
0.546668
0.526288
0.505942
0.485596
0.465219
0.444838
0.424484
0.404141
0.383797
0.363453
0.343113
0.322784
0.302465
0.282157
0.261861
0.241581
0.228073
0.207832
0.187624
0.167461
0.147362
0.127355
0.107495
0.0878783
0.576505
0.556061
0.535664
0.515312
0.494969
0.474615
0.454254
0.433897
0.420329
0.399987
0.379651
0.359318
0.338988
0.318671
0.298366
0.278073
0.257795
0.237536
0.217303
0.197104
0.176949
0.156855
0.13685
