error
5.83565e-05
0.0035221
0.0173836
0.0408172
0.0662589
0.0916965
0.117125
0.142538
0.167929
0.193291
0.218615
0.243891
0.260709
0.273845
0.2507
0.227959
0.205757
0.18428
0.163809
0.144769
0.127799
0.113824
0.104054
0.0997244
0.101528
0.109151
0.121489
0.137256
0.14914
0.168435
0.189005
0.210463
0.23255
0.255088
0.277945
0.264971
0.240239
0.215671
0.191338
0.167348
0.143877
0.121236
0.099988
0.0812284
0.0710911
0.0618173
0.0623676
0.0725205
0.0890471
0.109087
0.131039
0.154091
0.177816
0.201974
0.226426
0.251086
0.263549
0.238043
0.212536
0.187031
0.170029
0.144527
0.119029
0.0935359
0.0680586
0.042627
0.017442
0.009667
0.0344222
0.0598222
0.0852929
0.110785
0.136287
0.161794
0.187305
0.212817
0.229825
0.255337
0.253858
0.228442
0.203043
0.177667
0.152328
0.127047
0.101867
0.0768859
0.0523901
0.029609
0.0175296
0.0321939
0.0553542
0.0799382
0.0965854
0.121731
0.14699
0.172313
0.197673
0.223058
0.248459
0.258804
0.233344
0.207893
0.182454
0.157034
0.131644
0.106304
0.08946
0.0643459
0.0397214
0.0177559
0.0187836
0.0411149
0.0657882
0.0909162
0.116204
0.141566
0.166969
0.192396
0.217838
0.243291
0.25985
0.234353
0.208858
0.191862
0.16637
0.14088
0.115395
0.0899173
0.0644578
0.0390513
0.0139889
0.0129175
0.0379279
0.0633299
0.0887881
0.114265
0.13975
0.16524
0.190733
0.216227
0.233224
0.25872
0.24054
0.215039
0.189539
0.164039
0.138538
0.113038
0.0875386
0.0620398
0.0365437
0.01107
0.0144998
0.0399819
0.0654788
0.0909781
0.107978
0.133479
0.158979
0.18448
0.209981
0.235483
0.260004
0.234504
0.209005
0.183506
0.158008
0.13251
0.107013
0.0815186
0.0560302
0.0305624
0.0136526
0.0121952
0.0375721
0.0630493
0.0885403
0.114036
0.139534
0.165033
0.190532
0.216032
0.241532
0.250183
0.224688
0.199193
0.173701
0.14821
0.131218
0.105735
0.0802616
0.0548132
0.0294531
0.00556257
0.0222457
0.0475318
0.0729668
0.0984352
0.123917
0.149404
0.174895
0.200388
0.225883
0.251376
0.245162
0.219671
0.194182
0.168696
0.143214
0.117739
0.0922764
0.0668419
0.0414858
0.0165727
0.0113396
0.0358172
0.0611351
0.0865592
0.112017
0.13749
0.16297
0.17996
0.205447
0.230937
0.253626
0.228136
0.202648
0.177163
0.151683
0.126209
0.100747
0.0753103
0.0499357
0.0248154
0.00619164
0.0275895
0.0527666
0.0696811
0.0951092
0.120567
0.146038
0.171517
0.197001
0.222488
0.247974
0.233438
0.207951
0.182467
0.156986
0.131513
0.10605
0.0806103
0.0552237
0.0383813
0.0138524
0.0145235
0.0391184
0.0644192
0.0898314
0.115281
0.140748
0.166224
0.191706
0.217191
0.242676
0.236096
0.21061
0.185127
0.16814
0.142666
0.117201
0.091755
0.0663479
0.041053
0.0163973
0.0123543
0.0365598
0.0618128
0.0872081
0.112649
0.138111
0.163583
0.189062
0.214545
0.240027
0.245231
0.219746
0.194263
0.168786
0.143315
0.117854
0.0924145
0.0670179
0.0417437
0.0171422
0.0120566
0.0360144
0.0612282
0.0866077
0.11204
0.137496
0.154474
0.179948
0.205426
0.230906
0.244561
0.219078
0.193598
0.168124
0.142657
0.117203
0.0917719
0.0663914
0.0411542
0.0167229
0.0128749
0.0367694
0.0535265
0.0788551
0.104265
0.129709
0.155169
0.180639
0.206115
0.231592
0.243349
0.217868
0.19239
0.166918
0.141455
0.116005
0.0905823
0.0652162
0.0483813
0.0235705
0.00839514
0.0297569
0.0547771
0.0800977
0.105503
0.130942
0.1564
0.181868
0.207341
0.232817
0.242374
0.216893
0.191416
0.165944
0.148968
0.123515
0.098083
0.0726967
0.0474282
0.0226752
0.00888689
0.0307225
0.0557569
0.0810793
0.106484
0.131924
0.157381
0.182849
0.208322
0.233798
0.250783
0.225418
0.199939
0.174464
0.148998
0.123543
0.0981096
0.0727205
0.0474464
0.0226754
0.00879175
0.030668
0.0557122
0.0810385
0.106446
0.131887
0.148858
0.174323
0.199796
0.225273
0.250751
0.227185
0.201703
0.176225
0.150754
0.125293
0.0998501
0.0744442
0.0491327
0.0242134
0.00766401
0.0288334
0.0454837
0.0707696
0.0961668
0.121605
0.147064
0.172533
0.198009
0.223489
0.24897
0.231335
0.20585
0.180368
0.154892
0.129424
0.103971
0.0785456
0.0531896
0.0363958
0.0123068
0.0166883
0.0413011
0.0665829
0.0919837
0.117426
0.142888
0.16836
0.193839
0.219321
0.244804
0.238441
0.212954
0.18747
0.170483
0.145008
0.119542
0.0940931
0.0686806
0.0433683
0.0185707
0.0104499
0.0342608
0.0594866
0.0848751
0.110314
0.135774
0.161247
0.186725
0.212208
0.237692
0.254682
0.231947
0.206461
0.180978
0.155499
0.130028
0.104569
0.0791368
0.0537659
0.0286217
0.0069226
0.0240194
0.0490533
0.0744029
0.099828
0.125283
0.142261
0.167736
0.193216
0.218701
0.244185
0.246121
0.220632
0.195146
0.169662
0.144184
0.118715
0.0932615
0.0678415
0.0425154
0.0176911
0.0108961
0.0266763
0.051813
0.0771873
0.102623
0.128083
0.153556
0.179036
0.20452
0.230008
0.255495
0.238601
0.21311
0.187621
0.162135
0.136654
0.111182
0.0942078
0.0687701
0.0434046
0.0184115
0.00971559
0.0339145
0.0592148
0.0846344
0.110091
0.135563
0.161044
0.186529
0.212018
0.237508
0.260348
0.234853
0.217857
0.192365
0.166875
0.141388
0.115906
0.0904341
0.0649841
0.0395976
0.0146102
0.0126254
0.0374939
0.06287
0.0883172
0.113788
0.139269
0.164756
0.181749
0.207241
0.232734
0.258227
0.24322
0.217724
0.19223
0.166737
0.141246
0.11576
0.0902809
0.0648183
0.0394038
0.014296
0.0125132
0.0375403
