vehicle_x,vehicle_y,vehicle_z
10.094,1.80783,-0.00100157
10.1186,1.80354,-0.00100183
10.1433,1.79921,-0.0010016
10.1679,1.79483,-0.00100184
10.1924,1.79039,-0.00100157
10.2171,1.78588,-0.00100179
10.2416,1.78133,-0.00100161
10.2662,1.77675,-0.00100171
10.2908,1.77215,-0.00100151
10.3153,1.76749,-0.00100175
10.3399,1.76281,-0.00100163
10.3644,1.7581,-0.00100164
10.3889,1.75336,-0.00100155
10.4135,1.74857,-0.00100172
10.438,1.74375,-0.00100162
10.4626,1.7389,-0.00100161
10.487,1.73402,-0.00100112
10.5115,1.72908,-0.0010017
10.5361,1.72411,-0.00100176
10.5606,1.7191,-0.00100159
10.585,1.71406,-0.00100113
10.6095,1.70896,-0.00100167
10.634,1.70381,-0.0010016
10.6584,1.69862,-0.00100158
10.6829,1.69339,-0.00100162
10.7073,1.68809,-0.00100165
10.7317,1.68273,-0.00100152
10.7561,1.67733,-0.00100155
10.7805,1.67191,-0.00100184
10.8049,1.66645,-0.00100159
10.8293,1.66096,-0.00100181
10.8537,1.65544,-0.00100154
10.878,1.64989,-0.0010017
10.9024,1.64433,-0.00100157
10.9267,1.6387,-0.00100183
10.9511,1.63306,-0.00100156
10.9754,1.62739,-0.00100164
10.9997,1.62169,-0.00100162
11.0241,1.61593,-0.00100178
11.0484,1.61015,-0.00100158
11.0727,1.60433,-0.0010016
11.097,1.59849,-0.00100116
11.1213,1.59258,-0.00100176
11.1456,1.58664,-0.00100161
11.1699,1.58066,-0.00100157
11.1941,1.57465,-0.00100116
11.2183,1.56857,-0.00100173
11.2426,1.56244,-0.0010016
11.2668,1.55629,-0.00100155
11.291,1.55013,-0.00100157
11.3152,1.54393,-0.0010017
11.3394,1.53769,-0.00100184
11.3636,1.53144,-0.00100153
11.3879,1.52516,-0.00100186
11.412,1.51886,-0.00100166
11.4362,1.51251,-0.00100144
11.4604,1.50614,-0.00100152
11.4845,1.49975,-0.00100173
11.5086,1.49333,-0.00100165
11.5328,1.48686,-0.00100162
11.5569,1.48036,-0.00100151
11.5811,1.47383,-0.00100165
11.6052,1.46728,-0.00100167
11.6293,1.46067,-0.00100185
