error
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0699812
0.0699812
0.0699812
0.0699812
0.0699812
0.0699812
0.0699812
0.0699812
0.0699812
0.0699812
0.0985723
0.0985723
0.0985723
0.0985723
0.0985723
0.0985723
0.0985723
0.0985723
0.0985723
0.0985723
0.0985723
0.0886711
0.0886711
0.0886711
0.0886711
0.0886711
0.0886711
0.0886711
0.0886711
0.0886711
0.0886711
0.0886711
0.0623895
0.0623895
0.0623895
0.0623895
0.0623895
0.0623895
0.0623895
0.0623895
0.0623895
0.0623895
0.0977287
0.0977287
0.0977287
0.0977287
0.0977287
0.0977287
0.0977287
0.0977287
0.0977287
0.0977287
0.0977287
0.0829506
0.0829506
0.0829506
0.0829506
0.0829506
0.0829506
0.0829506
0.0829506
0.0829506
0.0829506
0.0971099
0.0971099
0.0971099
0.0971099
0.0971099
0.0971099
0.0971099
0.0971099
0.0971099
0.0971099
0.0971099
0.0767156
0.0767156
0.0767156
0.0767156
0.0767156
0.0767156
0.0767156
0.0767156
0.0767156
0.0767156
0.0836608
0.0836608
0.0836608
0.0836608
0.0836608
0.0836608
0.0836608
0.0836608
0.0836608
0.0836608
0.0836608
0.0602361
0.0602361
0.0602361
0.0602361
0.0602361
0.0602361
0.0602361
0.0602361
0.0602361
0.0602361
0.0732161
0.0732161
0.0732161
0.0732161
0.0732161
0.0732161
0.0732161
0.0732161
0.0732161
0.0732161
0.0712019
0.0712019
0.0712019
0.0712019
0.0712019
0.0712019
0.0712019
0.0712019
0.0712019
0.0712019
0.0793267
0.0793267
0.0793267
0.0793267
0.0793267
0.0793267
0.0793267
0.0793267
0.0793267
0.0793267
0.0863463
0.0863463
0.0863463
0.0863463
0.0863463
0.0863463
0.0863463
0.0863463
0.0863463
0.0863463
0.0789408
0.0789408
0.0789408
0.0789408
0.0789408
0.0789408
0.0789408
0.0789408
0.0789408
0.0789408
0.083092
0.083092
0.083092
0.083092
0.083092
0.083092
0.083092
0.083092
0.083092
0.083092
0.0750201
0.0750201
0.0750201
0.0750201
0.0750201
0.0750201
0.0750201
0.0750201
0.0750201
0.0750201
0.0789835
0.0789835
0.0789835
0.0789835
0.0789835
0.0789835
0.0789835
0.0789835
0.0789835
0.0789835
0.0843216
0.0843216
0.0843216
0.0843216
0.0843216
0.0843216
0.0843216
0.0843216
0.0843216
0.0843216
0.0786147
0.0786147
0.0786147
0.0786147
0.0786147
0.0786147
0.0786147
0.0786147
0.0786147
0.0786147
0.0877578
0.0877578
0.0877578
0.0877578
0.0877578
0.0877578
0.0877578
0.0877578
0.0877578
0.0877578
0.0877578
0.0620221
0.0620221
0.0620221
0.0620221
0.0620221
0.0620221
0.0620221
0.0620221
0.0620221
0.0620221
0.0615963
0.0615963
0.0615963
0.0615963
0.0615963
0.0615963
0.0615963
0.0615963
0.0615963
0.0615963
0.0783022
0.0783022
0.0783022
0.0783022
0.0783022
0.0783022
0.0783022
0.0783022
0.0783022
0.0783022
0.0783022
0.058805
0.058805
0.058805
0.058805
0.058805
0.058805
0.058805
0.058805
0.058805
0.058805
0.0691907
0.0691907
0.0691907
0.0691907
0.0691907
0.0691907
0.0691907
0.0691907
0.0691907
0.0691907
0.0691907
0.0546495
0.0546495
0.0546495
0.0546495
0.0546495
0.0546495
0.0546495
0.0546495
0.0546495
0.0546495
0.0886153
0.0886153
0.0886153
0.0886153
0.0886153
0.0886153
0.0886153
0.0886153
0.0886153
0.0886153
0.0886153
0.0625192
0.0625192
0.0625192
0.0625192
0.0625192
0.0625192
0.0625192
0.0625192
0.0625192
0.0625192
0.0625192
0.054157
0.054157
0.054157
0.054157
0.054157
0.054157
0.054157
0.054157
0.054157
0.054157
0.0973732
0.0973732
0.0973732
0.0973732
0.0973732
0.0973732
0.0973732
0.0973732
0.0973732
0.0973732
0.0973732
0.074417
0.074417
0.074417
0.074417
0.074417
0.074417
0.074417
0.074417
0.074417
0.074417
0.074417
0.0682511
0.0682511
0.0682511
0.0682511
0.0682511
0.0682511
0.0682511
0.0682511
0.0682511
0.0682511
0.0682511
0.0613542
0.0613542
0.0613542
0.0613542
0.0613542
0.0613542
0.0613542
0.0613542
0.0613542
0.0613542
0.0867753
0.0867753
0.0867753
0.0867753
0.0867753
0.0867753
0.0867753
0.0867753
0.0867753
0.0867753
0.0867753
0.0762783
0.0762783
0.0762783
