vehicle_x,vehicle_y,vehicle_z
9.18111,1.93406,0.00853518
9.20647,1.93129,0.00853455
9.23181,1.92847,0.00853388
9.25715,1.92559,0.00852955
9.28249,1.92267,0.00853565
9.30782,1.91971,0.00852894
9.33315,1.91671,0.0085347
9.35847,1.91369,0.00852974
9.38379,1.91064,0.00853424
9.4091,1.90757,0.0085287
9.43442,1.90449,0.00853453
9.45973,1.9014,0.00853533
9.48504,1.89829,0.00853309
9.51035,1.89518,0.00852907
9.53566,1.89197,0.00852851
9.56095,1.88867,0.00853053
9.5778,1.88642,0.00852907
9.60308,1.88298,0.00853339
9.62834,1.87946,0.00853025
9.65359,1.87588,0.00853173
9.67883,1.87222,0.00853551
9.70406,1.86851,0.00853381
9.72929,1.86474,0.00853229
9.75451,1.86093,0.00853052
9.77971,1.85707,0.00852773
9.80492,1.85318,0.00852966
9.83012,1.84925,0.00853388
9.85531,1.8453,0.00853116
9.8805,1.84132,0.00852874
9.90569,1.83732,0.00853453
9.93087,1.83331,0.00853243
9.95605,1.82929,0.0085302
9.97284,1.8266,0.00853453
9.99802,1.82256,0.00852879
10.0232,1.81843,0.0085302
10.0483,1.81422,0.00853173
10.0735,1.80993,0.00853486
10.0986,1.80557,0.00853388
10.1237,1.80114,0.00852868
10.1488,1.79664,0.00852881
10.1739,1.79209,0.0085289
10.199,1.78748,0.0085347
10.2241,1.78283,0.00852974
10.2492,1.77813,0.0085347
10.2742,1.77339,0.00853471
10.2993,1.76862,0.0085289
10.3243,1.76382,0.00852878
10.3494,1.759,0.00852882
10.366,1.75577,0.00853056
10.3911,1.75091,0.00853229
10.4161,1.74604,0.00852729
10.4411,1.74116,0.00852587
10.4662,1.73627,0.00853231
10.4912,1.73138,0.00853052
10.5162,1.72648,0.00853228
10.5412,1.72149,0.0085334
10.5662,1.71643,0.00853388
10.5912,1.71128,0.00852954
10.6162,1.70607,0.00853325
10.6411,1.70079,0.00853453
10.6661,1.69546,0.0085345
10.691,1.69006,0.00853023
10.7159,1.68462,0.00853173
10.7408,1.67913,0.00852692
10.7574,1.67544,0.00853025
10.7823,1.66989,0.00852907
10.8072,1.6643,0.00853308
10.8321,1.65868,0.00852753
10.8569,1.65304,0.0085319
10.8818,1.64738,0.00853309
10.9067,1.6417,0.00852907
10.9315,1.63601,0.00853339
10.9564,1.63031,0.00853025
10.9812,1.6246,0.00852907
11.0061,1.61888,0.00853308
11.0309,1.61308,0.00853421
11.0558,1.60722,0.00853533
11.0806,1.60128,0.00853309
11.1053,1.59528,0.00852906
11.1301,1.58922,0.00852684
11.1466,1.58515,0.00853018
11.1714,1.57901,0.00852901
11.1961,1.57281,0.0085347
11.2208,1.56657,0.00852889
11.2456,1.5603,0.0085277
11.2703,1.55398,0.0085287
11.295,1.54764,0.00853453
11.3197,1.54128,0.00853229
11.3444,1.53489,0.0085302
11.369,1.52848,0.00852674
11.3937,1.52206,0.00852971
11.4184,1.51563,0.00853388
11.4431,1.50919,0.00853116
11.4677,1.50274,0.00852874
11.4924,1.49629,0.00853453
11.5171,1.48983,0.00853229
11.5335,1.48548,0.00852874
11.5582,1.47891,0.00853453
11.5828,1.47227,0.0085285
11.6074,1.46558,0.00853265
11.632,1.45883,0.00852907
11.6566,1.45203,0.00852883
11.6811,1.44518,0.00852974
11.7057,1.43829,0.00853173
11.7302,1.43137,0.00853019
11.7548,1.4244,0.00852586
11.7793,1.41741,0.00853231
11.8038,1.41039,0.00853052
11.8283,1.40335,0.0085311
11.8528,1.39629,0.00853205
11.8773,1.38921,0.00853054
11.9018,1.38212,0.00853229
11.9182,1.37739,0.00853308
11.9426,1.37029,0.00853381
11.9671,1.36318,0.00852914
11.9916,1.35606,0.00853308
12.0161,1.34894,0.00852906
12.0406,1.34175,0.00852601
12.065,1.33451,0.00853021
12.0895,1.32722,0.00853172
12.1139,1.31987,0.00852636
12.1383,1.31248,0.00853067
12.1627,1.30504,0.00853229
12.1871,1.29756,0.00852728
12.2115,1.29004,0.00852904
12.2358,1.2825,0.00852955
12.2602,1.27492,0.00853387
12.2845,1.26732,0.00852776
12.3007,1.26224,0.00852956
12.3251,1.2546,0.00853353
12.3494,1.24695,0.00853484
12.3737,1.23928,0.00852869
12.398,1.2316,0.00852745
12.4223,1.22391,0.00853189
12.4467,1.21622,0.00853309
12.471,1.20852,0.00852906
12.4953,1.20082,0.0085285
12.5196,1.19312,0.00853025
12.5439,1.18536,0.00853172
12.5682,1.17755,0.00853262
12.5924,1.16969,0.00853368
12.6167,1.16179,0.00853229
12.6409,1.15385,0.00852728
12.6651,1.14587,0.00852904
12.6813,1.14053,0.00853229
12.7055,1.13249,0.00853015
12.7297,1.12443,0.00852902
12.7539,1.11634,0.0085347
12.778,1.10823,0.00853376
12.8022,1.1001,0.00853492
12.8264,1.09195,0.00852869
12.8505,1.08379,0.00853453
12.8747,1.07561,0.00853533
12.8988,1.06743,0.00853309
12.923,1.05924,0.00852906
12.9471,1.05104,0.00853454
12.9713,1.04284,0.00853033
12.9954,1.03464,0.00853173
13.0196,1.02643,0.00852898
13.0437,1.01818,0.00853402
13.0598,1.01265,0.00853173
13.0839,1.00433,0.00852898
13.108,0.995972,0.00853402
13.1321,0.987579,0.00852954
13.1561,0.979154,0.00853564
13.1802,0.970699,0.00853454
13.2042,0.962217,0.00852624
13.2283,0.95371,0.0085266
13.2523,0.945183,0.00853173
13.2763,0.936636,0.00853263
13.3004,0.928073,0.00853378
13.3244,0.919495,0.00852954
13.3484,0.910906,0.00853564
13.3724,0.902307,0.00853454
13.3964,0.8937,0.00852869
13.4204,0.885087,0.00853068
13.4364,0.879343,0.00853455
13.4604,0.870725,0.00852624
13.4844,0.862105,0.0085266
13.5084,0.853479,0.00853173
13.5324,0.844818,0.00853012
13.5564,0.836125,0.00853127
13.5803,0.827401,0.00853229
13.6043,0.818648,0.00853052
13.6282,0.809867,0.00853492
13.6521,0.801062,0.00852965
13.6761,0.792234,0.00853387
13.7,0.783386,0.00852867
13.7239,0.774519,0.00852637
13.7478,0.765635,0.0085339
13.7717,0.756738,0.00852954
13.7956,0.747827,0.00853387
13.8115,0.741881,0.00853046
13.8354,0.732955,0.00853455
13.8593,0.72402,0.0085289
13.8832,0.715079,0.00853469
13.9071,0.706134,0.00853564
13.9309,0.697185,0.00853454
13.9548,0.688234,0.00852868
13.9787,0.679282,0.0085338
14.0026,0.670326,0.00852919
14.0264,0.661344,0.00853308
14.0503,0.652337,0.00853421
14.0741,0.643307,0.00853243
14.098,0.634255,0.00853019
14.1218,0.625183,0.00853172
14.1456,0.616092,0.00853454
14.1695,0.606984,0.00853053
14.1853,0.600903,0.00852906
14.2091,0.59177,0.00852684
14.233,0.582625,0.00853068
14.2568,0.573467,0.00853173
14.2805,0.5643,0.00853019
14.3043,0.555124,0.00852586
14.3281,0.545941,0.0085323
14.3519,0.536752,0.00853052
14.3757,0.527558,0.00852682
14.3995,0.518361,0.00852846
14.4233,0.50916,0.00853387
14.4471,0.499958,0.00852867
14.4708,0.490756,0.00852881
14.4946,0.481553,0.0085289
14.5184,0.472347,0.00853469
14.5422,0.463122,0.00852738
14.558,0.456962,0.0085312
14.5818,0.447708,0.00852954
14.6055,0.438438,0.00852967
14.6293,0.429154,0.00853423
14.653,0.419855,0.00852868
14.6768,0.410544,0.00853368
14.7005,0.401222,0.00853173
14.7242,0.391889,0.00853018
14.748,0.382548,0.00852903
14.7717,0.373198,0.00852954
14.7954,0.363842,0.00852665
14.8191,0.354479,0.00853423
14.8429,0.345112,0.00852868
14.8666,0.335741,0.0085338
14.8903,0.326367,0.00853175
14.9061,0.320116,0.00852869
14.9298,0.310738,0.0085338
14.9535,0.301359,0.00853175
14.9772,0.291979,0.00853019
15.0009,0.2826,0.00852903
15.0247,0.273219,0.00852954
15.0484,0.263826,0.00853352
15.0721,0.254424,0.00853426
15.0958,0.245012,0.00852868
15.1195,0.235591,0.0085338
15.1432,0.226162,0.00853175
15.1668,0.216726,0.00853018
15.1905,0.207284,0.00852753
15.2142,0.197835,0.00852954
15.2379,0.188381,0.00852967
15.2616,0.178923,0.00853423
15.2774,0.172616,0.00852954
15.3011,0.163152,0.00853387
15.3247,0.153685,0.00853492
15.3484,0.144216,0.0085347
15.3721,0.134746,0.00852889
15.3958,0.125274,0.00852877
15.4194,0.115801,0.00852881
15.4431,0.106329,0.00853452
15.4668,0.0968559,0.0085285
15.4905,0.0873835,0.00853024
15.5141,0.0779106,0.00853172
15.5378,0.0684354,0.00852636
15.5615,0.0589581,0.00853067
15.5852,0.049479,0.00853228
15.6088,0.0399984,0.00852728
15.6325,0.0305165,0.00852903
15.6562,0.0210337,0.00852954
15.672,0.0147113,0.00853018
15.6956,0.00522733,0.00853425
15.7193,-0.00425703,0.00853226
15.743,-0.0137416,0.00853052
15.7666,-0.0232263,0.00853517
15.7903,-0.0327108,0.00853454
15.814,-0.042195,0.00853387
15.8376,-0.0516788,0.00852954
15.8613,-0.0611622,0.00852899
15.885,-0.070645,0.00853452
15.9087,-0.0801271,0.00853195
15.9323,-0.0896084,0.00853032
15.956,-0.099089,0.00853172
15.9797,-0.108569,0.00852636
16.0033,-0.118048,0.00853389
16.027,-0.127521,0.00852585
16.0428,-0.133834,0.00853339
16.0665,-0.143298,0.00853388
16.0902,-0.152757,0.00852954
16.1138,-0.16221,0.00853324
16.1375,-0.171659,0.00853452
16.1612,-0.181103,0.00853203
16.1849,-0.190543,0.00853032
16.2086,-0.199978,0.00853172
16.2323,-0.20941,0.00852691
16.256,-0.218837,0.00853389
16.2797,-0.228262,0.00852585
16.3034,-0.237683,0.00852891
16.3271,-0.247101,0.00853452
16.3508,-0.256517,0.00852623
16.3745,-0.265931,0.00852738
16.3982,-0.275342,0.00852906
16.414,-0.281616,0.00853469
16.4377,-0.291025,0.00853366
16.4614,-0.300433,0.00853483
16.4851,-0.309839,0.00852868
16.5088,-0.319244,0.00853452
16.5325,-0.328635,0.00853532
16.5562,-0.338012,0.00853308
16.5799,-0.347377,0.00852906
16.6036,-0.35673,0.0085285
16.6274,-0.366072,0.00853052
16.6511,-0.375402,0.00853109
16.6748,-0.384723,0.00853451
16.6986,-0.394034,0.00852889
16.7223,-0.403337,0.00852877
16.746,-0.412631,0.0085331
16.7698,-0.421919,0.00852905
16.7856,-0.428107,0.00853228
16.8094,-0.437384,0.0085331
16.8331,-0.446656,0.00852905
16.8569,-0.455923,0.00853204
16.8806,-0.465186,0.00853032
16.9044,-0.474446,0.00853172
16.9282,-0.483703,0.00853262
16.9519,-0.492958,0.00853402
16.9757,-0.502212,0.00853228
16.9994,-0.511464,0.00853051
17.0232,-0.520712,0.00853046
17.047,-0.529938,0.00852955
17.0708,-0.539143,0.00853386
17.0945,-0.548326,0.00853114
17.1183,-0.557491,0.00853485
17.1421,-0.566636,0.00852889
17.158,-0.572724,0.00853228
17.1818,-0.581842,0.00853339
17.2056,-0.590944,0.00852889
17.2295,-0.600033,0.0085287
17.2533,-0.609109,0.00853316
17.2771,-0.618174,0.00852905
17.301,-0.627229,0.00853204
17.3248,-0.636275,0.00853052
17.3487,-0.645313,0.00853517
17.3725,-0.654345,0.00853331
17.3964,-0.663371,0.00852889
17.4202,-0.672392,0.00852842
17.4441,-0.68141,0.00853324
17.4679,-0.690424,0.00853452
17.4918,-0.699438,0.00852868
17.5156,-0.708446,0.00852973
17.5315,-0.714433,0.00852747
17.5554,-0.723392,0.00853469
17.5793,-0.732322,0.00853115
17.6032,-0.741225,0.00852915
17.6271,-0.750103,0.00852868
17.651,-0.758957,0.00853452
17.6749,-0.767789,0.00852877
17.6988,-0.776601,0.0085331
17.7228,-0.785394,0.00852905
17.7467,-0.79417,0.00853337
17.7707,-0.802932,0.00852731
17.7946,-0.81168,0.00853172
17.8186,-0.820417,0.00853549
17.8425,-0.829143,0.0085338
17.8665,-0.837861,0.00852954
17.8905,-0.846571,0.00853563
17.9064,-0.852374,0.00853401
17.9304,-0.861076,0.00852954
17.9544,-0.869773,0.00852737
17.9783,-0.878468,0.00853455
18.0023,-0.887157,0.00852623
18.0263,-0.895809,0.00853067
18.0503,-0.904425,0.00853172
18.0743,-0.913007,0.00853262
18.0983,-0.921556,0.00853377
18.1224,-0.930074,0.00852954
18.1464,-0.938564,0.00852737
18.1705,-0.947028,0.00853459
18.1945,-0.955467,0.00852868
18.2186,-0.963884,0.00853067
18.2427,-0.97228,0.00853172
18.2587,-0.977868,0.00852868
18.2828,-0.986236,0.00853367
18.3069,-0.994589,0.00852918
18.331,-1.00293,0.00853307
18.3551,-1.01126,0.00853477
18.3792,-1.01958,0.00853228
18.4033,-1.02789,0.00853018
18.4274,-1.0362,0.00852752
18.4515,-1.0445,0.0085285
18.4756,-1.0528,0.00853386
18.4997,-1.0611,0.00853114
18.5239,-1.06938,0.00852872
18.548,-1.07763,0.00853452
18.5721,-1.08582,0.008526
18.5963,-1.09398,0.00853323
18.6205,-1.10209,0.00852906
18.6366,-1.10747,0.00853469
18.6608,-1.11552,0.00852737
18.685,-1.12354,0.00853455
18.7092,-1.13152,0.00852868
18.7334,-1.13947,0.00853379
18.7577,-1.1474,0.00852913
18.7819,-1.15531,0.00853307
18.8061,-1.1632,0.00852762
18.8304,-1.17106,0.00852877
18.8547,-1.17892,0.00853018
18.8789,-1.18676,0.00853171
18.9032,-1.19459,0.00853484
18.9275,-1.20241,0.00853386
18.9517,-1.21022,0.00853531
18.976,-1.21803,0.0085288
19.0003,-1.22583,0.00853452
19.0165,-1.23104,0.00852866
19.0408,-1.23879,0.00852686
19.0651,-1.2465,0.00853452
19.0894,-1.25415,0.00852595
19.1137,-1.26174,0.0085302
19.1381,-1.2693,0.00853171
19.1624,-1.27681,0.00853338
19.1868,-1.28428,0.00853061
19.2112,-1.29171,0.00853227
19.2356,-1.29911,0.00852727
19.26,-1.30648,0.00852585
19.2844,-1.31383,0.00852954
19.3089,-1.32115,0.00853351
19.3333,-1.32845,0.00853483
19.3577,-1.33573,0.00852868
19.3822,-1.343,0.00853379
19.3985,-1.34784,0.00853422
19.4229,-1.35509,0.00852868
19.4474,-1.36233,0.00852582
19.4718,-1.36957,0.00852761
19.4963,-1.3768,0.00853307
19.5207,-1.38403,0.00852905
19.5452,-1.39118,0.00852849
19.5697,-1.39828,0.0085302
19.5942,-1.40532,0.00853171
19.6187,-1.4123,0.00853338
19.6432,-1.41924,0.00853387
19.6678,-1.42612,0.00852584
19.6923,-1.43296,0.0085289
19.7169,-1.43976,0.00853452
19.7415,-1.44653,0.00853326
19.7661,-1.45326,0.00853023
19.7825,-1.45773,0.00852892
19.8071,-1.46442,0.00853468
19.8317,-1.47109,0.00853375
19.8563,-1.47773,0.00853491
19.8809,-1.48436,0.0085347
19.9056,-1.49097,0.00852888
19.9302,-1.49758,0.00852842
19.9548,-1.50417,0.00852898
19.9795,-1.51076,0.0085289
20.0041,-1.51734,0.00853469
20.0288,-1.52385,0.00853114
20.0534,-1.5303,0.00852771
20.0781,-1.53668,0.00853471
20.1028,-1.543,0.00852888
20.1275,-1.54926,0.00853187
20.1522,-1.55547,0.00853267
20.1687,-1.55959,0.00852969
20.1935,-1.56572,0.00853228
20.2182,-1.57181,0.0085305
20.243,-1.57787,0.00852771
20.2678,-1.58389,0.00852692
20.2926,-1.58988,0.00853452
20.3174,-1.59585,0.00852867
20.3422,-1.60179,0.00852666
20.367,-1.60772,0.00852907
20.3918,-1.61363,0.00853306
20.4166,-1.61952,0.00852584
20.4414,-1.62541,0.00853187
