error
0.538339
0.535124
0.522289
0.500708
0.477294
0.453863
0.430417
0.406957
0.383484
0.36
0.336507
0.313006
0.828909
0.804045
0.779201
0.754357
0.729516
0.704672
0.679823
0.654966
0.630103
0.605233
0.580356
0.555472
0.53058
0.505683
0.480791
0.455906
0.439318
0.41443
0.389535
0.364633
0.339724
0.314809
0.81605
0.790539
0.765055
0.739562
0.714062
0.688559
0.663052
0.637548
0.61205
0.586555
0.569557
0.544057
0.518553
0.493049
0.46755
0.442053
0.416555
0.391054
0.365551
0.340049
0.31455
0.821744
0.796327
0.770906
0.745484
0.720063
0.703116
0.677695
0.652272
0.626847
0.601421
0.575996
0.55057
0.525143
0.499715
0.474285
0.448855
0.423423
0.397991
0.372558
0.347123
0.321686
0.304728
0.810632
0.785165
0.7597
0.734235
0.708769
0.683304
0.657837
0.632371
0.606904
0.581436
0.555968
0.530499
0.505031
0.479561
0.454091
0.437111
0.41164
0.386168
0.360695
0.335222
0.309748
0.812305
0.786805
0.761308
0.735811
0.710314
0.684817
0.659319
0.633822
0.616824
0.591326
0.565829
0.540331
0.514833
0.489335
0.463837
0.438339
0.412841
0.387343
0.361844
0.336345
0.310846
0.810044
0.784543
0.759043
0.733543
0.716544
0.691044
0.665544
0.640044
0.614544
0.589044
0.563544
0.538044
0.512543
0.487043
0.461543
0.436043
0.410543
0.385042
0.359542
0.334041
0.308541
0.812486
0.786987
0.761489
0.73599
0.710491
0.684993
0.659494
0.633995
0.608496
0.582997
0.557498
0.531999
0.5065
0.481001
0.455502
0.430002
0.413003
0.387503
0.362003
0.336504
0.311004
0.802592
0.777098
0.751603
0.726108
0.700614
0.675119
0.649624
0.624129
0.598633
0.573138
0.547642
0.530645
0.50515
0.479654
0.454158
0.428661
0.403165
0.377668
0.352172
0.326674
0.301177
0.789012
0.76352
0.738029
0.712537
0.687045
0.661554
0.644559
0.619067
0.593574
0.568082
0.542589
0.517097
0.491604
0.46611
0.440617
0.415123
0.389629
0.364135
0.33864
0.313145
0.797443
0.771953
0.754959
0.72947
0.70398
0.67849
0.653
0.627509
0.602019
0.576528
0.551037
0.525546
0.500055
0.474563
0.449072
0.423579
0.398087
0.372594
0.347102
0.330106
0.304612
0.78574
0.76025
0.734761
0.709272
0.683783
0.658293
0.632803
0.607313
0.581823
0.556333
0.530842
0.505352
0.479861
0.454369
0.437375
0.411883
0.386391
0.360899
0.335406
0.309913
0.788373
0.762885
0.737397
0.711909
0.686421
0.660932
0.635444
0.609955
0.584466
0.558977
0.541984
0.516494
0.491004
0.465514
0.440024
0.414533
0.389042
0.363551
0.338059
0.312567
0.788982
0.763495
0.738009
0.712522
0.687036
0.670044
0.644557
0.61907
0.593583
0.568095
0.542607
0.517119
0.491631
0.466142
0.440653
0.415164
0.389674
0.364184
0.338694
0.313203
0.788286
0.7628
0.74581
0.720325
0.69484
0.669354
0.643868
0.618382
0.592896
0.56741
0.541923
0.516436
0.490949
0.465461
0.439973
0.414485
0.388996
0.363507
0.346514
0.321025
0.795547
0.770062
0.744578
0.719094
0.69361
0.668125
0.642641
0.617156
0.591671
0.566185
0.5407
0.515214
0.489727
0.464241
0.44725
0.421762
0.396275
0.370787
0.345299
0.31981
0.794567
0.769083
0.743599
0.718115
0.692631
0.667147
0.641663
0.616178
0.590693
0.565208
0.548217
0.522732
0.497246
0.471759
0.446273
0.420786
0.395298
0.369811
0.344322
0.318834
0.794611
0.769125
0.743641
0.718157
0.692672
0.667187
0.650197
0.624712
0.599227
0.573741
0.548255
0.522769
0.497282
0.471796
0.446309
0.420821
0.395333
0.369845
0.344356
0.318867
0.796402
0.770916
0.753926
0.728441
0.702955
0.67747
0.651984
0.626498
0.601012
0.575525
0.550038
0.524551
0.499064
0.473576
0.448088
0.4226
0.397111
0.371622
0.354629
0.32914
0.303649
0.783606
0.758117
0.732629
0.707142
0.681654
0.656166
0.630678
0.605189
0.5797
0.554212
0.528723
